ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1061038189836713989],irrelevant,0,0,0,0,1,0
[1061038225609945090],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061038222984138752],opinions_and_criticism,0,0,0,0,0,1
[1061038245109067776],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061038274985316354],affected_individuals_and_help,1,0,0,0,0,0
[1061038328902955009],emotional_support_and_prayers,0,0,1,0,0,0
[1061038416735977472],emotional_support_and_prayers,0,0,1,0,0,0
[1061038463917670406],emotional_support_and_prayers,0,0,1,0,0,0
[1061038463380844544],opinions_and_criticism,0,0,0,0,0,1
[1061038599456591872],opinions_and_criticism,0,0,0,0,0,1
[1061038611645284352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061038635238219777],emotional_support_and_prayers,0,0,1,0,0,0
[1061038637650010113],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061038652606820353],emotional_support_and_prayers,0,0,1,0,0,0
[1061038694323441664],emotional_support_and_prayers,0,0,1,0,0,0
[1061038727269629953],irrelevant,0,0,0,0,1,0
[1061038828612448256],emotional_support_and_prayers,0,0,1,0,0,0
[1061038975303987201],opinions_and_criticism,0,0,0,0,0,1
[1061039123962781696],opinions_and_criticism,0,0,0,0,0,1
[1061039132041011200],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061039232695918593],emotional_support_and_prayers,0,0,1,0,0,0
[1061039292150136832],irrelevant,0,0,0,0,1,0
[1061039366208999425],affected_individuals_and_help,1,0,0,0,0,0
[1061039413873049602],opinions_and_criticism,0,0,0,0,0,1
[1061039643729235973],irrelevant,0,0,0,0,1,0
[1061039663312461824],irrelevant,0,0,0,0,1,0
[1061039789175119873],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061039858884460546],affected_individuals_and_help,1,0,0,0,0,0
[1061039943655530501],emotional_support_and_prayers,0,0,1,0,0,0
[1061039967735087105],emotional_support_and_prayers,0,0,1,0,0,0
[1061040098765127680],opinions_and_criticism,0,0,0,0,0,1
[1061040175571185665],emotional_support_and_prayers,0,0,1,0,0,0
[1061040295729602560],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1061040379498283008],emotional_support_and_prayers,0,0,1,0,0,0
[1061040764828868608],emotional_support_and_prayers,0,0,1,0,0,0
[1061040944882036738],emotional_support_and_prayers,0,0,1,0,0,0
[1061040965534826499],opinions_and_criticism,0,0,0,0,0,1
[1061041024481574913],emotional_support_and_prayers,0,0,1,0,0,0
[1061041126059241474],emotional_support_and_prayers,0,0,1,0,0,0
[1061041124897406981],opinions_and_criticism,0,0,0,0,0,1
[1061041213544058880],irrelevant,0,0,0,0,1,0
[1061041249875038208],opinions_and_criticism,0,0,0,0,0,1
[1061041283936985088],affected_individuals_and_help,1,0,0,0,0,0
[1061041340392333312],emotional_support_and_prayers,0,0,1,0,0,0
[1061041406163197953],affected_individuals_and_help,1,0,0,0,0,0
[1061041472231956480],affected_individuals_and_help,1,0,0,0,0,0
[1061041624829038592],affected_individuals_and_help,1,0,0,0,0,0
[1061041635729989632],opinions_and_criticism,0,0,0,0,0,1
[1061041695607939087],opinions_and_criticism,0,0,0,0,0,1
[1061042046725689344],opinions_and_criticism,0,0,0,0,0,1
[1061042144553697285],emotional_support_and_prayers,0,0,1,0,0,0
[1061042339223879681],emotional_support_and_prayers,0,0,1,0,0,0
[1061042432744321025],emotional_support_and_prayers,0,0,1,0,0,0
[1061042438003924992],irrelevant,0,0,0,0,1,0
[1061042634163187712],emotional_support_and_prayers,0,0,1,0,0,0
[1061042734587371520],affected_individuals_and_help,1,0,0,0,0,0
[1061042828799889409],emotional_support_and_prayers,0,0,1,0,0,0
[1061042915588427776],irrelevant,0,0,0,0,1,0
[1061042919455506432],opinions_and_criticism,0,0,0,0,0,1
[1061042921871458304],emotional_support_and_prayers,0,0,1,0,0,0
[1061042928427171841],opinions_and_criticism,0,0,0,0,0,1
[1061042955883110402],emotional_support_and_prayers,0,0,1,0,0,0
[1061042953941082112],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061042970709889024],emotional_support_and_prayers,0,0,1,0,0,0
[1061042998958546945],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061043019317760003],opinions_and_criticism,0,0,0,0,0,1
[1061043035990122497],opinions_and_criticism,0,0,0,0,0,1
[1061043046534516737],emotional_support_and_prayers,0,0,1,0,0,0
[1061043211798495234],emotional_support_and_prayers,0,0,1,0,0,0
[1061043395022458881],emotional_support_and_prayers,0,0,1,0,0,0
[1061043538023104513],affected_individuals_and_help,1,0,0,0,0,0
[1061043628716515328],emotional_support_and_prayers,0,0,1,0,0,0
[1061043666389753858],affected_individuals_and_help,1,0,0,0,0,0
[1061043670697304065],opinions_and_criticism,0,0,0,0,0,1
[1061043707955372033],opinions_and_criticism,0,0,0,0,0,1
[1061043793636614144],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061043829128728576],emotional_support_and_prayers,0,0,1,0,0,0
[1061043918639452160],emotional_support_and_prayers,0,0,1,0,0,0
[1061043951291887616],emotional_support_and_prayers,0,0,1,0,0,0
[1061044007701233664],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061044061761605632],opinions_and_criticism,0,0,0,0,0,1
[1061044089213411328],opinions_and_criticism,0,0,0,0,0,1
[1061044107559268354],opinions_and_criticism,0,0,0,0,0,1
[1061044131399680001],opinions_and_criticism,0,0,0,0,0,1
[1061044248135512064],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061044275205541888],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061044282407170049],irrelevant,0,0,0,0,1,0
[1061044293316558851],affected_individuals_and_help,1,0,0,0,0,0
[1061044324304064512],emotional_support_and_prayers,0,0,1,0,0,0
[1061044437973905408],irrelevant,0,0,0,0,1,0
[1061044445745950720],affected_individuals_and_help,1,0,0,0,0,0
[1061044529174843398],emotional_support_and_prayers,0,0,1,0,0,0
[1061044572367867905],affected_individuals_and_help,1,0,0,0,0,0
[1061044633424281600],emotional_support_and_prayers,0,0,1,0,0,0
[1061044635781468161],emotional_support_and_prayers,0,0,1,0,0,0
[1061044936588607488],opinions_and_criticism,0,0,0,0,0,1
[1061045268303491074],emotional_support_and_prayers,0,0,1,0,0,0
[1061045281872076800],emotional_support_and_prayers,0,0,1,0,0,0
[1061045344186892288],emotional_support_and_prayers,0,0,1,0,0,0
[1061045433546563585],emotional_support_and_prayers,0,0,1,0,0,0
[1061045532611825664],emotional_support_and_prayers,0,0,1,0,0,0
[1061045596713377793],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061045637247057921],opinions_and_criticism,0,0,0,0,0,1
[1061045648345116672],emotional_support_and_prayers,0,0,1,0,0,0
[1061045728141807616],emotional_support_and_prayers,0,0,1,0,0,0
[1061045757984362496],emotional_support_and_prayers,0,0,1,0,0,0
[1061045763025838081],emotional_support_and_prayers,0,0,1,0,0,0
[1061045797796634630],affected_individuals_and_help,1,0,0,0,0,0
[1061045909050535938],emotional_support_and_prayers,0,0,1,0,0,0
[1061046572786634754],emotional_support_and_prayers,0,0,1,0,0,0
[1061046756916559872],affected_individuals_and_help,1,0,0,0,0,0
[1061046874864529408],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061051324534571009],affected_individuals_and_help,1,0,0,0,0,0
[1061053077321641984],emotional_support_and_prayers,0,0,1,0,0,0
[1061065753829535744],opinions_and_criticism,0,0,0,0,0,1
[1061066015847710722],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061077886449446912],opinions_and_criticism,0,0,0,0,0,1
[1061083036706660353],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061095819041009665],opinions_and_criticism,0,0,0,0,0,1
[1061096296193449984],opinions_and_criticism,0,0,0,0,0,1
[1061124830144221184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061134040969986048],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061134309749387264],emotional_support_and_prayers,0,0,1,0,0,0
[1061134417337483269],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1061136241511591936],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061137250052960261],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061140942583934976],emotional_support_and_prayers,0,0,1,0,0,0
[1061142630275399685],emotional_support_and_prayers,0,0,1,0,0,0
[1061145322955702273],emotional_support_and_prayers,0,0,1,0,0,0
[1061149252297154560],emotional_support_and_prayers,0,0,1,0,0,0
[1061151783043719168],affected_individuals_and_help,1,0,0,0,0,0
[1061152501523800064],emotional_support_and_prayers,0,0,1,0,0,0
[1061153005351919616],opinions_and_criticism,0,0,0,0,0,1
[1061158426284306432],opinions_and_criticism,0,0,0,0,0,1
[1061158827066904576],emotional_support_and_prayers,0,0,1,0,0,0
[1061162736078503936],emotional_support_and_prayers,0,0,1,0,0,0
[1061172854681714688],affected_individuals_and_help,1,0,0,0,0,0
[1061176257931546625],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1061177776584179712],emotional_support_and_prayers,0,0,1,0,0,0
[1061179770552094720],affected_individuals_and_help,1,0,0,0,0,0
[1061184799652671490],affected_individuals_and_help,1,0,0,0,0,0
[1061187471248162818],affected_individuals_and_help,1,0,0,0,0,0
[1061188644642439168],affected_individuals_and_help,1,0,0,0,0,0
[1061188688049250304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061189627300794369],affected_individuals_and_help,1,0,0,0,0,0
[1061189718967312385],affected_individuals_and_help,1,0,0,0,0,0
[1061190336960176128],emotional_support_and_prayers,0,0,1,0,0,0
[1061190894303494144],affected_individuals_and_help,1,0,0,0,0,0
[1061191628705185792],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061191639971086337],affected_individuals_and_help,1,0,0,0,0,0
[1061194734847303681],affected_individuals_and_help,1,0,0,0,0,0
[1061201279651856384],affected_individuals_and_help,1,0,0,0,0,0
[1061203137606926336],opinions_and_criticism,0,0,0,0,0,1
[1061203992305430528],emotional_support_and_prayers,0,0,1,0,0,0
[1061214901769850888],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061216528237019136],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061218842674905090],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061221004008194048],affected_individuals_and_help,1,0,0,0,0,0
[1061227073325412354],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061229848696365056],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1061236996104957953],emotional_support_and_prayers,0,0,1,0,0,0
[1061237196143910913],emotional_support_and_prayers,0,0,1,0,0,0
[1061239179814801408],affected_individuals_and_help,1,0,0,0,0,0
[1061239756347113473],affected_individuals_and_help,1,0,0,0,0,0
[1061261845850394624],emotional_support_and_prayers opinions_and_criticism,0,0,1,0,0,1
[1061306731500916737],emotional_support_and_prayers,0,0,1,0,0,0
[1061319181751201792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061323365951176704],irrelevant,0,0,0,0,1,0
[1061347903699075074],emotional_support_and_prayers,0,0,1,0,0,0
[1061347916206534656],opinions_and_criticism,0,0,0,0,0,1
[1061347947928084480],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348037350604800],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348036683677698],opinions_and_criticism,0,0,0,0,0,1
[1061348082581942272],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348176635052032],affected_individuals_and_help,1,0,0,0,0,0
[1061348188219674625],opinions_and_criticism,0,0,0,0,0,1
[1061348285573672963],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348288027394048],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348314694762497],emotional_support_and_prayers,0,0,1,0,0,0
[1061348346282078208],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348368964837376],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348367962460160],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348381350604802],affected_individuals_and_help,1,0,0,0,0,0
[1061348543959654402],opinions_and_criticism,0,0,0,0,0,1
[1061348548019662848],affected_individuals_and_help,1,0,0,0,0,0
[1061348570761175040],affected_individuals_and_help,1,0,0,0,0,0
[1061348581443960832],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348720841818112],emotional_support_and_prayers,0,0,1,0,0,0
[1061348761631375365],affected_individuals_and_help,1,0,0,0,0,0
[1061348760620597248],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061348820133572608],affected_individuals_and_help,1,0,0,0,0,0
[1061348865193005056],opinions_and_criticism,0,0,0,0,0,1
[1061348965927530496],emotional_support_and_prayers,0,0,1,0,0,0
[1061348989507944449],opinions_and_criticism,0,0,0,0,0,1
[1061349021334323201],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349063390650368],affected_individuals_and_help,1,0,0,0,0,0
[1061349078578147328],opinions_and_criticism,0,0,0,0,0,1
[1061349088480935936],emotional_support_and_prayers,0,0,1,0,0,0
[1061349103458807808],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349111369289729],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349110916227073],opinions_and_criticism,0,0,0,0,0,1
[1061349119917260801],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061349180747276288],emotional_support_and_prayers,0,0,1,0,0,0
[1061349210824556546],opinions_and_criticism,0,0,0,0,0,1
[1061349236250501120],opinions_and_criticism,0,0,0,0,0,1
[1061349245867958272],emotional_support_and_prayers,0,0,1,0,0,0
[1061349265522544640],emotional_support_and_prayers,0,0,1,0,0,0
[1061349301060800512],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349332862033921],opinions_and_criticism,0,0,0,0,0,1
[1061349439003090945],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061349437145038848],emotional_support_and_prayers,0,0,1,0,0,0
[1061349549095206912],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349614769577985],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349710970175488],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061349842616762368],opinions_and_criticism,0,0,0,0,0,1
[1061349872882892800],opinions_and_criticism,0,0,0,0,0,1
[1061349944412520453],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349948279664640],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061349991908818945],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350026755104768],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350061819465729],opinions_and_criticism,0,0,0,0,0,1
[1061350176487555073],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061350272117686272],opinions_and_criticism,0,0,0,0,0,1
[1061350319374909440],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350356293246976],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350399008010241],opinions_and_criticism,0,0,0,0,0,1
[1061350415768453120],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350453328441346],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350558387314688],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061350571163246592],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350602045906945],opinions_and_criticism,0,0,0,0,0,1
[1061350601710284803],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350635507986432],irrelevant,0,0,0,0,1,0
[1061350639870115842],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350676423413760],emotional_support_and_prayers,0,0,1,0,0,0
[1061350759483224065],irrelevant,0,0,0,0,1,0
[1061350766559010817],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350778546335747],opinions_and_criticism,0,0,0,0,0,1
[1061350846036877312],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061350948373778432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351015469977600],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061351095849639938],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351126921035776],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061351199251804160],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351216008052736],opinions_and_criticism,0,0,0,0,0,1
[1061351220022001664],emotional_support_and_prayers,0,0,1,0,0,0
[1061351292403150848],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351320500744192],irrelevant,0,0,0,0,1,0
[1061351606518722562],opinions_and_criticism,0,0,0,0,0,1
[1061351619168796672],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351668170809344],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061351794931056640],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351810093473793],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061351876350955524],affected_individuals_and_help,1,0,0,0,0,0
[1061352007213170688],emotional_support_and_prayers,0,0,1,0,0,0
[1061352025450049537],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061352119209521152],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061352170774323200],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061352182690267136],opinions_and_criticism,0,0,0,0,0,1
[1061352240651350024],emotional_support_and_prayers,0,0,1,0,0,0
[1061352502707322887],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061352576900349957],emotional_support_and_prayers,0,0,1,0,0,0
[1061352588090720261],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061352598429749249],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061352651793879045],opinions_and_criticism,0,0,0,0,0,1
[1061352729816326146],opinions_and_criticism,0,0,0,0,0,1
[1061352830961889280],opinions_and_criticism,0,0,0,0,0,1
[1061352845184823296],affected_individuals_and_help,1,0,0,0,0,0
[1061352866277920768],opinions_and_criticism,0,0,0,0,0,1
[1061352945009201152],opinions_and_criticism,0,0,0,0,0,1
[1061352959722827777],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061352965569724418],opinions_and_criticism,0,0,0,0,0,1
